date,area,area_type,variant_name,specimens,percentage,specimens_7d_avg,percentage_7d_avg
2021-07-11,California,State,Alpha,25.0,5.57,44.57142857142,5.958747135218
2021-07-11,California,State,Delta,391.0,87.08,619.57142857142,82.830404889228
2021-07-11,California,State,Total,449.0,100.0,748.0,100.0
2021-07-11,California,State,Epsilon,0.0,0.0,0.14285714285,0.01909854851
2021-07-11,California,State,Beta,0.0,0.0,0.0,0.0
2021-07-11,California,State,Gamma,9.0,2.0,25.71428571428,3.437738731856
2021-07-11,California,State,Lambda,1.0,0.22,0.42857142857,0.057295645531
2021-07-11,California,State,Omicron,0.0,0.0,0.0,0.0
2021-07-11,California,State,Mu,9.0,2.0,17.42857142857,2.330022918258
2021-07-12,California,State,Mu,30.0,2.11,19.42857142857,2.161131415859
2021-07-12,California,State,Other,82.0,5.77,49.85714285714,5.545844589226
2021-07-12,California,State,Lambda,0.0,0.0,0.42857142857,0.047672016526
2021-07-12,California,State,Total,1420.0,100.0,899.0,100.0
2021-07-12,California,State,Alpha,63.0,4.44,49.71428571428,5.529953917051
2021-07-12,California,State,Epsilon,0.0,0.0,0.14285714285,0.015890672175
2021-07-12,California,State,Beta,0.0,0.0,0.0,0.0
2021-07-12,California,State,Delta,1202.0,84.65,749.85714285714,83.410138248848
2021-07-12,California,State,Omicron,0.0,0.0,0.0,0.0
2021-07-12,California,State,Gamma,43.0,3.03,29.57142857142,3.289369140315
2021-07-13,California,State,Gamma,33.0,2.83,27.85714285714,2.919598742327
2021-07-13,California,State,Lambda,0.0,0.0,0.28571428571,0.029944602485
2021-07-13,California,State,Omicron,0.0,0.0,0.0,0.0
2021-07-13,California,State,Alpha,33.0,2.83,47.0,4.925887108849
2021-07-13,California,State,Other,46.0,3.95,50.14285714285,5.255277736188
2021-07-13,California,State,Epsilon,0.0,0.0,0.14285714285,0.014972301243
2021-07-13,California,State,Beta,1.0,0.09,0.14285714285,0.014972301243
2021-07-13,California,State,Delta,1027.0,88.08,807.85714285714,84.668363527474
2021-07-13,California,State,Mu,26.0,2.23,20.71428571428,2.170983680192
2021-07-13,California,State,Total,1166.0,100.0,954.14285714285,100.0
2021-07-14,California,State,Total,1275.0,100.0,1008.0,100.0
2021-07-14,California,State,Lambda,0.0,0.0,0.14285714285,0.014172335601
2021-07-14,California,State,Epsilon,0.0,0.0,0.14285714285,0.014172335601
2021-07-14,California,State,Other,39.0,3.06,49.57142857142,4.917800453515
2021-07-14,California,State,Alpha,40.0,3.14,44.71428571428,4.435941043084
2021-07-14,California,State,Omicron,0.0,0.0,0.0,0.0
2021-07-14,California,State,Beta,0.0,0.0,0.14285714285,0.014172335601
2021-07-14,California,State,Mu,31.0,2.43,21.71428571428,2.154195011338
2021-07-14,California,State,Gamma,28.0,2.2,29.14285714285,2.891156462585
2021-07-14,California,State,Delta,1137.0,89.18,862.42857142857,85.558390022676
2021-07-15,California,State,Mu,30.0,2.09,22.85714285714,2.146210596915
2021-07-15,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-07-15,California,State,Total,1438.0,100.0,1065.0,100.0
2021-07-15,California,State,Omicron,0.0,0.0,0.0,0.0
2021-07-15,California,State,Delta,1295.0,90.06,927.14285714285,87.055667337357
2021-07-15,California,State,Beta,0.0,0.0,0.14285714285,0.013413816231
2021-07-15,California,State,Gamma,18.0,1.25,25.42857142857,2.387659289068
2021-07-15,California,State,Lambda,0.0,0.0,0.14285714285,0.013413816231
2021-07-15,California,State,Alpha,33.0,2.29,40.85714285714,3.836351441985
2021-07-15,California,State,Other,62.0,4.31,48.42857142857,4.547283702213
2021-07-16,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-07-16,California,State,Total,1455.0,100.0,1146.28571428571,100.0
2021-07-16,California,State,Omicron,0.0,0.0,0.0,0.0
2021-07-16,California,State,Lambda,4.0,0.27,0.71428571428,0.062313060818
2021-07-16,California,State,Beta,0.0,0.0,0.14285714285,0.012462612164
2021-07-16,California,State,Gamma,30.0,2.06,25.42857142857,2.218344965105
2021-07-16,California,State,Mu,30.0,2.06,25.28571428571,2.205882352941
2021-07-16,California,State,Alpha,33.0,2.27,39.28571428571,3.427218344965
2021-07-16,California,State,Other,49.0,3.37,47.42857142857,4.137587238285
2021-07-16,California,State,Delta,1309.0,89.97,1008.0,87.936191425723
2021-07-17,California,State,Total,1225.0,100.0,1204.0,100.0
2021-07-17,California,State,Alpha,18.0,1.47,35.0,2.906976744186
2021-07-17,California,State,Other,25.0,2.04,45.28571428571,3.761271950641
2021-07-17,California,State,Omicron,0.0,0.0,0.0,0.0
2021-07-17,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-07-17,California,State,Lambda,1.0,0.08,0.85714285714,0.071191267205
2021-07-17,California,State,Gamma,14.0,1.14,25.0,2.076411960133
2021-07-17,California,State,Beta,0.0,0.0,0.14285714285,0.011865211201
2021-07-17,California,State,Delta,1133.0,92.49,1070.57142857142,88.917892738491
2021-07-17,California,State,Mu,34.0,2.78,27.14285714285,2.254390128144
2021-07-18,California,State,Gamma,10.0,1.5,25.14285714285,2.035387995837
2021-07-18,California,State,Omicron,0.0,0.0,0.0,0.0
2021-07-18,California,State,Other,20.0,2.99,46.14285714285,3.735399560541
2021-07-18,California,State,Delta,611.0,91.47,1102.0,89.210130681161
2021-07-18,California,State,Lambda,1.0,0.15,0.85714285714,0.069388227131
2021-07-18,California,State,Total,668.0,100.0,1235.28571428571,100.0
2021-07-18,California,State,Alpha,13.0,1.95,33.28571428571,2.694576153579
2021-07-18,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-07-18,California,State,Mu,13.0,1.95,27.71428571428,2.243552677229
2021-07-18,California,State,Beta,0.0,0.0,0.14285714285,0.011564704522
2021-07-19,California,State,Other,55.0,2.96,42.28571428571,3.257759189963
2021-07-19,California,State,Alpha,33.0,1.78,29.0,2.234206471495
2021-07-19,California,State,Delta,1726.0,92.85,1176.85714285714,90.666960158486
2021-07-19,California,State,Lambda,0.0,0.0,0.85714285714,0.066035659256
2021-07-19,California,State,Mu,24.0,1.29,26.85714285714,2.069117323355
2021-07-19,California,State,Total,1859.0,100.0,1298.0,100.0
2021-07-19,California,State,Omicron,0.0,0.0,0.0,0.0
2021-07-19,California,State,Beta,0.0,0.0,0.14285714285,0.011005943209
2021-07-19,California,State,Gamma,21.0,1.13,22.0,1.694915254237
2021-07-19,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-07-20,California,State,Delta,1856.0,92.57,1295.28571428571,91.35516372796
2021-07-20,California,State,Mu,32.0,1.6,27.71428571428,1.954659949622
2021-07-20,California,State,Epsilon,1.0,0.05,0.14285714285,0.010075566751
2021-07-20,California,State,Alpha,32.0,1.6,28.85714285714,2.035264483627
2021-07-20,California,State,Other,60.0,2.99,44.28571428571,3.123425692695
2021-07-20,California,State,Omicron,0.0,0.0,0.0,0.0
2021-07-20,California,State,Total,2005.0,100.0,1417.85714285714,100.0
2021-07-20,California,State,Lambda,0.0,0.0,0.85714285714,0.060453400504
2021-07-20,California,State,Gamma,23.0,1.15,20.57142857142,1.450881612091
2021-07-20,California,State,Beta,1.0,0.05,0.14285714285,0.010075566751
2021-07-21,California,State,Delta,2053.0,92.98,1426.14285714285,91.94142567692
2021-07-21,California,State,Alpha,44.0,1.99,29.42857142857,1.897218640634
2021-07-21,California,State,Epsilon,1.0,0.05,0.28571428571,0.018419598453
2021-07-21,California,State,Other,52.0,2.36,46.14285714285,2.97476515012
2021-07-21,California,State,Omicron,0.0,0.0,0.0,0.0
2021-07-21,California,State,Gamma,24.0,1.09,20.0,1.289371891693
2021-07-21,California,State,Mu,34.0,1.54,28.14285714285,1.814330447596
2021-07-21,California,State,Total,2208.0,100.0,1551.14285714285,100.0
2021-07-21,California,State,Lambda,0.0,0.0,0.85714285714,0.055258795358
2021-07-21,California,State,Beta,0.0,0.0,0.14285714285,0.009209799226
2021-07-22,California,State,Total,2044.0,100.0,1637.71428571428,100.0
2021-07-22,California,State,Alpha,19.0,0.93,27.42857142857,1.674808094906
2021-07-22,California,State,Gamma,17.0,0.83,19.85714285714,1.212491277041
2021-07-22,California,State,Mu,35.0,1.71,28.85714285714,1.762037683182
2021-07-22,California,State,Beta,0.0,0.0,0.14285714285,0.008722958828
2021-07-22,California,State,Other,52.0,2.54,44.71428571428,2.73028611305
2021-07-22,California,State,Lambda,3.0,0.15,1.28571428571,0.078506629449
2021-07-22,California,State,Epsilon,0.0,0.0,0.28571428571,0.017445917655
2021-07-22,California,State,Delta,1918.0,93.84,1515.14285714285,92.51570132589
2021-07-22,California,State,Omicron,0.0,0.0,0.0,0.0
2021-07-23,California,State,Lambda,0.0,0.0,0.71428571428,0.041233712683
2021-07-23,California,State,Alpha,21.0,0.99,25.71428571428,1.484413656606
2021-07-23,California,State,Epsilon,1.0,0.05,0.42857142857,0.02474022761
2021-07-23,California,State,Beta,1.0,0.05,0.28571428571,0.016493485073
2021-07-23,California,State,Omicron,0.0,0.0,0.0,0.0
2021-07-23,California,State,Total,2117.0,100.0,1732.28571428571,100.0
2021-07-23,California,State,Other,36.0,1.7,42.85714285714,2.474022761009
2021-07-23,California,State,Delta,2026.0,95.7,1617.57142857142,93.377865743032
2021-07-23,California,State,Mu,20.0,0.94,27.42857142857,1.583374567046
2021-07-23,California,State,Gamma,12.0,0.57,17.28571428571,0.99785584694
2021-07-24,California,State,Omicron,0.0,0.0,0.0,0.0
2021-07-24,California,State,Gamma,7.0,0.45,16.28571428571,0.916398713826
2021-07-24,California,State,Mu,24.0,1.56,26.0,1.463022508039
2021-07-24,California,State,Total,1539.0,100.0,1777.14285714285,100.0
2021-07-24,California,State,Alpha,11.0,0.71,24.71428571428,1.390675241158
2021-07-24,California,State,Lambda,5.0,0.32,1.28571428571,0.072347266881
2021-07-24,California,State,Delta,1476.0,95.91,1666.57142857142,93.778135048232
2021-07-24,California,State,Beta,0.0,0.0,0.28571428571,0.016077170418
2021-07-24,California,State,Other,16.0,1.04,41.57142857142,2.33922829582
2021-07-24,California,State,Epsilon,0.0,0.0,0.42857142857,0.024115755627
2021-07-25,California,State,Mu,17.0,2.17,26.57142857142,1.481363491558
2021-07-25,California,State,Omicron,0.0,0.0,0.0,0.0
2021-07-25,California,State,Lambda,0.0,0.0,1.14285714285,0.063714558777
2021-07-25,California,State,Total,784.0,100.0,1793.71428571428,100.0
2021-07-25,California,State,Epsilon,0.0,0.0,0.42857142857,0.023892959541
2021-07-25,California,State,Alpha,6.0,0.77,23.71428571428,1.322077094616
2021-07-25,California,State,Beta,0.0,0.0,0.28571428571,0.015928639694
2021-07-25,California,State,Delta,742.0,94.64,1685.28571428571,93.955081236062
2021-07-25,California,State,Gamma,5.0,0.64,15.57142857142,0.868110863332
2021-07-25,California,State,Other,14.0,1.79,40.71428571428,2.269831156419
2021-07-26,California,State,Delta,2378.0,95.12,1778.42857142857,94.332045161779
2021-07-26,California,State,Beta,0.0,0.0,0.28571428571,0.01515495946
2021-07-26,California,State,Other,47.0,1.88,39.57142857142,2.098961885277
2021-07-26,California,State,Epsilon,2.0,0.08,0.71428571428,0.037887398651
2021-07-26,California,State,Lambda,3.0,0.12,1.57142857142,0.083352277033
2021-07-26,California,State,Alpha,28.0,1.12,23.0,1.219974236569
2021-07-26,California,State,Gamma,13.0,0.52,14.42857142857,0.765325452754
2021-07-26,California,State,Mu,29.0,1.16,27.28571428571,1.447298628476
2021-07-26,California,State,Total,2500.0,100.0,1885.28571428571,100.0
2021-07-26,California,State,Omicron,0.0,0.0,0.0,0.0
2021-07-27,California,State,Other,29.0,1.17,35.14285714285,1.80048305643
2021-07-27,California,State,Omicron,0.0,0.0,0.0,0.0
2021-07-27,California,State,Delta,2371.0,95.95,1852.0,94.883993266486
2021-07-27,California,State,Epsilon,0.0,0.0,0.57142857142,0.029276147259
2021-07-27,California,State,Alpha,30.0,1.21,22.71428571428,1.163726853546
2021-07-27,California,State,Total,2471.0,100.0,1951.85714285714,100.0
2021-07-27,California,State,Lambda,1.0,0.04,1.71428571428,0.087828441777
2021-07-27,California,State,Gamma,13.0,0.53,13.0,0.666032350143
2021-07-27,California,State,Beta,0.0,0.0,0.14285714285,0.007319036815
2021-07-27,California,State,Mu,27.0,1.09,26.57142857142,1.361340847544
2021-07-28,California,State,Omicron,0.0,0.0,0.0,0.0
2021-07-28,California,State,Lambda,2.0,0.08,2.0,0.10071217898
2021-07-28,California,State,Other,20.0,0.82,30.57142857142,1.539457592979
2021-07-28,California,State,Gamma,17.0,0.7,12.0,0.60427307388
2021-07-28,California,State,Beta,0.0,0.0,0.14285714285,0.00719372707
2021-07-28,California,State,Delta,2371.0,96.93,1897.42857142857,95.547082943673
2021-07-28,California,State,Alpha,17.0,0.7,18.85714285714,0.949571973239
2021-07-28,California,State,Epsilon,0.0,0.0,0.42857142857,0.02158118121
2021-07-28,California,State,Mu,19.0,0.78,24.42857142857,1.230127328969
2021-07-28,California,State,Total,2446.0,100.0,1985.85714285714,100.0
2021-07-29,California,State,Omicron,0.0,0.0,0.0,0.0
2021-07-29,California,State,Alpha,26.0,0.86,19.85714285714,0.934390965313
2021-07-29,California,State,Beta,0.0,0.0,0.14285714285,0.006722237161
2021-07-29,California,State,Gamma,26.0,0.86,13.28571428571,0.625168055929
2021-07-29,California,State,Epsilon,0.0,0.0,0.42857142857,0.020166711482
2021-07-29,California,State,Lambda,1.0,0.03,1.71428571428,0.080666845926
2021-07-29,California,State,Mu,24.0,0.79,22.85714285714,1.075557945684
2021-07-29,California,State,Delta,2899.0,96.03,2037.57142857142,95.879268620597
2021-07-29,California,State,Other,43.0,1.42,29.28571428571,1.378058617908
2021-07-29,California,State,Total,3019.0,100.0,2125.14285714285,100.0
2021-07-30,California,State,Epsilon,0.0,0.0,0.28571428571,0.012750223129
2021-07-30,California,State,Alpha,22.0,0.75,20.0,0.892515619023
2021-07-30,California,State,Lambda,6.0,0.2,2.57142857142,0.11475200816
2021-07-30,California,State,Beta,0.0,0.0,0.0,0.0
2021-07-30,California,State,Mu,15.0,0.51,22.14285714285,0.98814229249
2021-07-30,California,State,Delta,2846.0,97.23,2154.71428571428,96.155807726635
2021-07-30,California,State,Gamma,12.0,0.41,13.28571428571,0.592885375494
2021-07-30,California,State,Omicron,0.0,0.0,0.0,0.0
2021-07-30,California,State,Total,2927.0,100.0,2240.85714285714,100.0
2021-07-30,California,State,Other,26.0,0.89,27.85714285714,1.243146755068
2021-07-31,California,State,Beta,0.0,0.0,0.0,0.0
2021-07-31,California,State,Total,1980.0,100.0,2303.85714285714,100.0
2021-07-31,California,State,Lambda,4.0,0.2,2.42857142857,0.105413282074
2021-07-31,California,State,Mu,28.0,1.41,22.71428571428,0.985924226453
2021-07-31,California,State,Alpha,10.0,0.51,19.85714285714,0.861908600484
2021-07-31,California,State,Epsilon,0.0,0.0,0.28571428571,0.012401562597
2021-07-31,California,State,Delta,1911.0,96.52,2216.85714285714,96.223724189248
2021-07-31,California,State,Gamma,10.0,0.51,13.71428571428,0.595275004651
2021-07-31,California,State,Other,17.0,0.86,28.0,1.215353134495
2021-07-31,California,State,Omicron,0.0,0.0,0.0,0.0
2021-08-01,California,State,Delta,972.0,98.28,2249.71428571428,96.424197893706
2021-08-01,California,State,Beta,0.0,0.0,0.0,0.0
2021-08-01,California,State,Total,989.0,100.0,2333.14285714285,100.0
2021-08-01,California,State,Omicron,0.0,0.0,0.0,0.0
2021-08-01,California,State,Gamma,8.0,0.81,14.14285714285,0.606171932403
2021-08-01,California,State,Epsilon,0.0,0.0,0.28571428571,0.012245897624
2021-08-01,California,State,Other,4.0,0.4,26.57142857142,1.13886847906
2021-08-01,California,State,Lambda,0.0,0.0,2.42857142857,0.104090129807
2021-08-01,California,State,Mu,1.0,0.1,20.42857142857,0.875581680137
2021-08-01,California,State,Alpha,4.0,0.4,19.57142857142,0.838843987264
2021-08-02,California,State,Alpha,17.0,0.53,18.0,0.738439899197
2021-08-02,California,State,Mu,10.0,0.31,17.71428571428,0.726718630956
2021-08-02,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-08-02,California,State,Lambda,1.0,0.03,2.14285714285,0.087909511809
2021-08-02,California,State,Other,22.0,0.68,23.0,0.943562093419
2021-08-02,California,State,Total,3231.0,100.0,2437.57142857142,100.0
2021-08-02,California,State,Beta,0.0,0.0,0.0,0.0
2021-08-02,California,State,Gamma,15.0,0.46,14.42857142857,0.591924046182
2021-08-02,California,State,Delta,3166.0,97.99,2362.28571428571,96.911445818438
2021-08-02,California,State,Omicron,0.0,0.0,0.0,0.0
2021-08-03,California,State,Alpha,12.0,0.34,15.42857142857,0.594353640416
2021-08-03,California,State,Mu,15.0,0.42,16.0,0.616366738209
2021-08-03,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-08-03,California,State,Delta,3514.0,98.18,2525.57142857142,97.292388971438
2021-08-03,California,State,Beta,0.0,0.0,0.0,0.0
2021-08-03,California,State,Omicron,0.0,0.0,0.0,0.0
2021-08-03,California,State,Total,3579.0,100.0,2595.85714285714,100.0
2021-08-03,California,State,Gamma,11.0,0.31,14.14285714285,0.544824170381
2021-08-03,California,State,Other,24.0,0.67,22.28571428571,0.858510813934
2021-08-03,California,State,Lambda,3.0,0.08,2.42857142857,0.093555665621
2021-08-04,California,State,Gamma,20.0,0.64,14.57142857142,0.54088450525
2021-08-04,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-08-04,California,State,Delta,3057.0,97.57,2623.57142857142,97.385724891293
2021-08-04,California,State,Mu,7.0,0.22,14.28571428571,0.530278926715
2021-08-04,California,State,Total,3133.0,100.0,2694.0,100.0
2021-08-04,California,State,Alpha,12.0,0.38,14.71428571428,0.546187294517
2021-08-04,California,State,Lambda,3.0,0.1,2.57142857142,0.095450206809
2021-08-04,California,State,Omicron,0.0,0.0,0.0,0.0
2021-08-04,California,State,Beta,0.0,0.0,0.0,0.0
2021-08-04,California,State,Other,34.0,1.09,24.28571428571,0.901474175416
2021-08-05,California,State,Delta,3233.0,98.09,2671.28571428571,97.721452835119
2021-08-05,California,State,Other,26.0,0.79,21.85714285714,0.799581917951
2021-08-05,California,State,Mu,12.0,0.36,12.57142857142,0.459890253462
2021-08-05,California,State,Beta,0.0,0.0,0.0,0.0
2021-08-05,California,State,Gamma,18.0,0.55,13.42857142857,0.491246407107
2021-08-05,California,State,Omicron,0.0,0.0,0.0,0.0
2021-08-05,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-08-05,California,State,Alpha,6.0,0.18,11.85714285714,0.433760125425
2021-08-05,California,State,Total,3296.0,100.0,2733.57142857142,100.0
2021-08-05,California,State,Lambda,1.0,0.03,2.57142857142,0.094068460935
2021-08-06,California,State,Alpha,8.0,0.28,9.85714285714,0.361086399079
2021-08-06,California,State,Total,2901.0,100.0,2729.85714285714,100.0
2021-08-06,California,State,Delta,2843.0,98.0,2670.85714285714,97.838714741745
2021-08-06,California,State,Gamma,20.0,0.69,14.57142857142,0.533779894291
2021-08-06,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-08-06,California,State,Other,17.0,0.59,20.57142857142,0.753571615469
2021-08-06,California,State,Beta,0.0,0.0,0.0,0.0
2021-08-06,California,State,Omicron,0.0,0.0,0.0,0.0
2021-08-06,California,State,Lambda,1.0,0.03,1.85714285714,0.068030770841
2021-08-06,California,State,Mu,12.0,0.41,12.14285714285,0.444816578576
2021-08-07,California,State,Total,2111.0,100.0,2748.57142857142,100.0
2021-08-07,California,State,Mu,10.0,0.47,9.57142857142,0.348232848233
2021-08-07,California,State,Alpha,3.0,0.14,8.85714285714,0.322245322245
2021-08-07,California,State,Beta,0.0,0.0,0.0,0.0
2021-08-07,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-08-07,California,State,Gamma,18.0,0.85,15.71428571428,0.571725571726
2021-08-07,California,State,Other,6.0,0.28,19.0,0.691268191268
2021-08-07,California,State,Omicron,0.0,0.0,0.0,0.0
2021-08-07,California,State,Lambda,1.0,0.05,1.42857142857,0.051975051975
2021-08-07,California,State,Delta,2073.0,98.2,2694.0,98.014553014553
2021-08-08,California,State,Gamma,5.0,0.72,15.28571428571,0.564763010662
2021-08-08,California,State,Other,8.0,1.15,19.57142857142,0.723107780006
2021-08-08,California,State,Delta,679.0,97.7,2652.14285714285,97.989021429325
2021-08-08,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-08-08,California,State,Alpha,2.0,0.29,8.57142857142,0.316689538689
2021-08-08,California,State,Beta,0.0,0.0,0.0,0.0
2021-08-08,California,State,Lambda,0.0,0.0,1.42857142857,0.052781589781
2021-08-08,California,State,Omicron,0.0,0.0,0.0,0.0
2021-08-08,California,State,Total,695.0,100.0,2706.57142857142,100.0
2021-08-08,California,State,Mu,1.0,0.14,9.57142857142,0.353636651536
2021-08-09,California,State,Delta,3360.0,98.77,2679.85714285714,98.127321232411
2021-08-09,California,State,Mu,4.0,0.12,8.71428571428,0.319087722969
2021-08-09,California,State,Gamma,14.0,0.41,15.14285714285,0.554480305487
2021-08-09,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-08-09,California,State,Alpha,6.0,0.18,7.0,0.256316367631
2021-08-09,California,State,Beta,0.0,0.0,0.0,0.0
2021-08-09,California,State,Omicron,0.0,0.0,0.0,0.0
2021-08-09,California,State,Other,16.0,0.47,18.71428571428,0.685253962442
2021-08-09,California,State,Total,3402.0,100.0,2731.0,100.0
2021-08-09,California,State,Lambda,2.0,0.06,1.57142857142,0.05754040906
2021-08-10,California,State,Mu,10.0,0.31,8.0,0.298698527843
2021-08-10,California,State,Other,12.0,0.37,17.0,0.634734371666
2021-08-10,California,State,Delta,3175.0,98.91,2631.42857142857,98.250480051205
2021-08-10,California,State,Omicron,0.0,0.0,0.0,0.0
2021-08-10,California,State,Total,3210.0,100.0,2678.28571428571,100.0
2021-08-10,California,State,Beta,0.0,0.0,0.0,0.0
2021-08-10,California,State,Alpha,5.0,0.16,6.0,0.224023895882
2021-08-10,California,State,Gamma,7.0,0.22,14.57142857142,0.544058032857
2021-08-10,California,State,Lambda,1.0,0.03,1.28571428571,0.048005120546
2021-08-10,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-08-11,California,State,Lambda,0.0,0.0,0.85714285714,0.032346757238
2021-08-11,California,State,Gamma,5.0,0.17,12.42857142857,0.469027979945
2021-08-11,California,State,Omicron,0.0,0.0,0.0,0.0
2021-08-11,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-08-11,California,State,Delta,2908.0,99.11,2610.14285714285,98.501266914658
2021-08-11,California,State,Alpha,12.0,0.41,6.0,0.226427300663
2021-08-11,California,State,Other,4.0,0.14,12.71428571428,0.479810232358
2021-08-11,California,State,Total,2934.0,100.0,2649.85714285714,100.0
2021-08-11,California,State,Beta,0.0,0.0,0.0,0.0
2021-08-11,California,State,Mu,5.0,0.17,7.71428571428,0.291120815138
2021-08-12,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-08-12,California,State,Other,3.0,0.13,9.42857142857,0.374361883154
2021-08-12,California,State,Total,2377.0,100.0,2518.57142857142,100.0
2021-08-12,California,State,Lambda,1.0,0.04,0.85714285714,0.034032898469
2021-08-12,California,State,Delta,2361.0,99.33,2485.57142857142,98.689733408962
2021-08-12,California,State,Mu,5.0,0.21,6.71428571428,0.266591038003
2021-08-12,California,State,Alpha,2.0,0.08,5.42857142857,0.215541690301
2021-08-12,California,State,Omicron,0.0,0.0,0.0,0.0
2021-08-12,California,State,Beta,0.0,0.0,0.0,0.0
2021-08-12,California,State,Gamma,5.0,0.21,10.57142857142,0.419739081112
2021-08-13,California,State,Delta,1823.0,99.35,2339.85714285714,98.883120019319
2021-08-13,California,State,Omicron,0.0,0.0,0.0,0.0
2021-08-13,California,State,Total,1835.0,100.0,2366.28571428571,100.0
2021-08-13,California,State,Gamma,5.0,0.27,8.42857142857,0.356194156001
2021-08-13,California,State,Beta,0.0,0.0,0.0,0.0
2021-08-13,California,State,Mu,3.0,0.16,5.42857142857,0.229413185221
2021-08-13,California,State,Alpha,2.0,0.11,4.57142857142,0.193190050712
2021-08-13,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-08-13,California,State,Lambda,0.0,0.0,0.71428571428,0.030185945424
2021-08-13,California,State,Other,2.0,0.11,7.28571428571,0.307896643323
2021-08-14,California,State,Mu,3.0,0.24,4.42857142857,0.197515132208
2021-08-14,California,State,Beta,0.0,0.0,0.0,0.0
2021-08-14,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-08-14,California,State,Alpha,0.0,0.0,4.14285714285,0.184772220452
2021-08-14,California,State,Total,1242.0,100.0,2242.14285714285,100.0
2021-08-14,California,State,Delta,1235.0,99.44,2220.14285714285,99.018795794839
2021-08-14,California,State,Gamma,3.0,0.24,6.28571428571,0.280344058617
2021-08-14,California,State,Omicron,0.0,0.0,0.0,0.0
2021-08-14,California,State,Lambda,1.0,0.08,0.71428571428,0.031857279388
2021-08-14,California,State,Other,0.0,0.0,6.42857142857,0.286715514495
2021-08-15,California,State,Lambda,0.0,0.0,0.71428571428,0.032306002455
2021-08-15,California,State,Total,477.0,100.0,2211.0,100.0
2021-08-15,California,State,Alpha,0.0,0.0,3.85714285714,0.174452413258
2021-08-15,California,State,Omicron,0.0,0.0,0.0,0.0
2021-08-15,California,State,Delta,474.0,99.37,2190.85714285714,99.088970730762
2021-08-15,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-08-15,California,State,Beta,0.0,0.0,0.0,0.0
2021-08-15,California,State,Other,2.0,0.42,5.57142857142,0.251986819151
2021-08-15,California,State,Mu,1.0,0.21,4.42857142857,0.200297215223
2021-08-15,California,State,Gamma,0.0,0.0,5.57142857142,0.251986819151
2021-08-16,California,State,Total,2198.0,100.0,2039.0,100.0
2021-08-16,California,State,Mu,1.0,0.05,4.0,0.19617459539
2021-08-16,California,State,Delta,2182.0,99.27,2022.57142857142,99.194282911791
2021-08-16,California,State,Beta,0.0,0.0,0.0,0.0
2021-08-16,California,State,Alpha,4.0,0.18,3.57142857142,0.175155888741
2021-08-16,California,State,Other,10.0,0.45,4.71428571428,0.231205773138
2021-08-16,California,State,Omicron,0.0,0.0,0.0,0.0
2021-08-16,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-08-16,California,State,Gamma,1.0,0.05,3.71428571428,0.182162124291
2021-08-16,California,State,Lambda,0.0,0.0,0.42857142857,0.021018706649
2021-08-17,California,State,Alpha,2.0,0.12,3.14285714285,0.172955974843
2021-08-17,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-08-17,California,State,Delta,1647.0,99.4,1804.28571428571,99.292452830189
2021-08-17,California,State,Other,6.0,0.36,3.85714285714,0.212264150943
2021-08-17,California,State,Beta,0.0,0.0,0.0,0.0
2021-08-17,California,State,Lambda,0.0,0.0,0.28571428571,0.01572327044
2021-08-17,California,State,Gamma,1.0,0.06,2.85714285714,0.157232704403
2021-08-17,California,State,Total,1657.0,100.0,1817.14285714285,100.0
2021-08-17,California,State,Omicron,0.0,0.0,0.0,0.0
2021-08-17,California,State,Mu,1.0,0.06,2.71428571428,0.149371069182
2021-08-18,California,State,Total,1458.0,100.0,1606.28571428571,100.0
2021-08-18,California,State,Mu,3.0,0.21,2.42857142857,0.151191746709
2021-08-18,California,State,Delta,1443.0,98.97,1595.0,99.297403059409
2021-08-18,California,State,Gamma,2.0,0.14,2.42857142857,0.151191746709
2021-08-18,California,State,Alpha,2.0,0.14,1.71428571428,0.106723585912
2021-08-18,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-08-18,California,State,Other,6.0,0.41,4.14285714285,0.257915332622
2021-08-18,California,State,Omicron,0.0,0.0,0.0,0.0
2021-08-18,California,State,Lambda,2.0,0.14,0.57142857142,0.035574528637
2021-08-18,California,State,Beta,0.0,0.0,0.0,0.0
